Caller Method,Caller Library,Virtual Callee Method,Actual Callee Method,Callee Library,Count
org.eclipse.jetty.util.component.ContainerLifeCycle::updateBean(Ljava/lang/Object;Ljava/lang/Object;Z)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Z)Z,org.eclipse.jetty.server.Server::addBean(Ljava/lang/Object;Z)Z,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.servlet.ServletHandler::doStart()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.server.handler.ContextHandler::getCurrentContext()Lorg/eclipse/jetty/server/handler/ContextHandler$Context;,org.eclipse.jetty.server.handler.ContextHandler::getCurrentContext()Lorg/eclipse/jetty/server/handler/ContextHandler$Context;,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.servlet.ServletHandler::doStart()V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.http.HttpParser::parsedHeader()V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.Trie::isFull()Z,org.eclipse.jetty.util.ArrayTernaryTrie::isFull()Z,jetty-util-9.4.26.v20200117,15
org.eclipse.jetty.server.Request::getHttpVersion()Lorg/eclipse/jetty/http/HttpVersion;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getHttpVersion()Lorg/eclipse/jetty/http/HttpVersion;,org.eclipse.jetty.http.MetaData$Request::getHttpVersion()Lorg/eclipse/jetty/http/HttpVersion;,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.io.ManagedSelector$SelectorProducer::processSelected()Ljava/lang/Runnable;,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,33
org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.server.Request::setUserIdentityScope(Lorg/eclipse/jetty/server/UserIdentity$Scope;)V,org.eclipse.jetty.server.Request::setUserIdentityScope(Lorg/eclipse/jetty/server/UserIdentity$Scope;)V,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.server.Response::addCookie(Ljavax/servlet/http/Cookie;)V,jetty-server-9.4.26.v20200117,javax.servlet.http.Cookie::getValue()Ljava/lang/String;,javax.servlet.http.Cookie::getValue()Ljava/lang/String;,javax.servlet-api-3.1.0,2
org.eclipse.jetty.server.AbstractConnector::getConnectionFactory(Ljava/lang/String;)Lorg/eclipse/jetty/server/ConnectionFactory;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.thread.Locker$Lock::close()V,org.eclipse.jetty.util.thread.Locker$Lock::close()V,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Z)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,org.eclipse.jetty.server.ServerConnector::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-server-9.4.26.v20200117,2
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.servlet.ServletHolder::doStart()V,jetty-servlet-9.4.26.v20200117,7
org.eclipse.jetty.server.handler.HandlerWrapper::setHandler(Lorg/eclipse/jetty/server/Handler;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.Handler::setServer(Lorg/eclipse/jetty/server/Server;)V,org.eclipse.jetty.servlet.ServletHandler::setServer(Lorg/eclipse/jetty/server/Server;)V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpChannelState::onReadEof()Z,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,30
org.eclipse.jetty.server.Request::getAttribute(Ljava/lang/String;)Ljava/lang/Object;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Attributes::getAttribute(Ljava/lang/String;)Ljava/lang/Object;,org.eclipse.jetty.util.AttributesMap::getAttribute(Ljava/lang/String;)Ljava/lang/Object;,jetty-util-9.4.26.v20200117,14
org.eclipse.jetty.server.Response::setContentType(Ljava/lang/String;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes$Type::getCharsetString()Ljava/lang/String;,org.eclipse.jetty.http.MimeTypes$Type::getCharsetString()Ljava/lang/String;,jetty-http-9.4.26.v20200117,26
org.eclipse.jetty.server.Request::getParts(Lorg/eclipse/jetty/util/MultiMap;)Ljava/util/Collection;,jetty-server-9.4.26.v20200117,javax.servlet.http.Part::getSubmittedFileName()Ljava/lang/String;,org.eclipse.jetty.util.MultiPartInputStreamParser$MultiPart::getSubmittedFileName()Ljava/lang/String;,jetty-util-9.4.26.v20200117,7
org.eclipse.jetty.util.component.ContainerLifeCycle::manage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::getStopTimeout()J,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::getStopTimeout()J,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpConnection::onCompleted()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpGenerator::reset()V,org.eclipse.jetty.http.HttpGenerator::reset()V,jetty-http-9.4.26.v20200117,56
org.eclipse.jetty.server.HttpConnection$SendCallback::process()Lorg/eclipse/jetty/util/IteratingCallback$Action;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.EndPoint::write(Lorg/eclipse/jetty/util/Callback;[Ljava/nio/ByteBuffer;)V,org.eclipse.jetty.io.SocketChannelEndPoint::write(Lorg/eclipse/jetty/util/Callback;[Ljava/nio/ByteBuffer;)V,jetty-io-9.4.26.v20200117,61
org.eclipse.jetty.server.Request::extractContentParameters()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MimeTypes$Type::is(Ljava/lang/String;)Z,org.eclipse.jetty.http.MimeTypes$Type::is(Ljava/lang/String;)Z,jetty-http-9.4.26.v20200117,17
org.eclipse.jetty.util.MultiPartInputStreamParser::parse()V,jetty-util-9.4.26.v20200117,javax.servlet.MultipartConfigElement::getMaxRequestSize()J,javax.servlet.MultipartConfigElement::getMaxRequestSize()J,javax.servlet-api-3.1.0,45307
org.eclipse.jetty.server.AbstractConnector::doStop()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::info(Ljava/lang/String;[Ljava/lang/Object;)V,org.eclipse.jetty.util.log.StdErrLog::info(Ljava/lang/String;[Ljava/lang/Object;)V,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.http.HttpParser::parseLine(Ljava/nio/ByteBuffer;)Z,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.Utf8StringBuilder::toString()Ljava/lang/String;,org.eclipse.jetty.util.Utf8StringBuilder::toString()Ljava/lang/String;,jetty-util-9.4.26.v20200117,56
org.eclipse.jetty.io.AbstractConnection$ReadCallback::succeeded()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.io.AbstractConnection::onFillable()V,org.eclipse.jetty.server.HttpConnection::onFillable()V,jetty-server-9.4.26.v20200117,33
org.jsoup.select.NodeTraversor::filter(Lorg/jsoup/select/NodeFilter;Lorg/jsoup/nodes/Node;)Lorg/jsoup/select/NodeFilter$FilterResult;,jsoup-1.13.1,org.jsoup.select.NodeFilter::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select.TraversorTest$1::tail(Lorg/jsoup/nodes/Node;I)Lorg/jsoup/select/NodeFilter$FilterResult;,org.jsoup.select,5
org.jsoup.select.NodeTraversor::traverse(Lorg/jsoup/select/NodeVisitor;Lorg/jsoup/nodes/Node;)V,jsoup-1.13.1,org.jsoup.select.NodeVisitor::head(Lorg/jsoup/nodes/Node;I)V,org.jsoup.nodes.ElementTest$1::head(Lorg/jsoup/nodes/Node;I)V,org.jsoup.nodes,7
org.eclipse.jetty.http.HttpParser::parseLine(Ljava/nio/ByteBuffer;)Z,jetty-http-9.4.26.v20200117,org.eclipse.jetty.http.HttpParser$HttpHandler::getHeaderCacheSize()I,org.eclipse.jetty.server.HttpChannelOverHttp::getHeaderCacheSize()I,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.servlet.ServletHandler::doStop()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.util.ArrayUtil::asMutableList([Ljava/lang/Object;)Ljava/util/List;,org.eclipse.jetty.util.ArrayUtil::asMutableList([Ljava/lang/Object;)Ljava/util/List;,jetty-util-9.4.26.v20200117,2
org.eclipse.jetty.server.Request::getHeader(Ljava/lang/String;)Ljava/lang/String;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::get(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.http.HttpFields::get(Ljava/lang/String;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,21
org.eclipse.jetty.server.handler.AbstractHandlerContainer::doShutdown(Ljava/util/List;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.io.ByteBufferPool$Bucket::release(Ljava/nio/ByteBuffer;)V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::clear(Ljava/nio/ByteBuffer;)V,org.eclipse.jetty.util.BufferUtil::clear(Ljava/nio/ByteBuffer;)V,jetty-util-9.4.26.v20200117,197
org.eclipse.jetty.server.Server::handle(Lorg/eclipse/jetty/server/HttpChannel;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,112
org.eclipse.jetty.server.Request::getContentType()Ljava/lang/String;,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getFields()Lorg/eclipse/jetty/http/HttpFields;,org.eclipse.jetty.http.MetaData$Request::getFields()Lorg/eclipse/jetty/http/HttpFields;,jetty-http-9.4.26.v20200117,65
org.eclipse.jetty.server.handler.ScopedHandler::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.ScopedHandler::getChildHandlerByClass(Ljava/lang/Class;)Lorg/eclipse/jetty/server/Handler;,org.eclipse.jetty.servlet.ServletHandler::getChildHandlerByClass(Ljava/lang/Class;)Lorg/eclipse/jetty/server/Handler;,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpOutput::flush()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::hasContent(Ljava/nio/ByteBuffer;)Z,org.eclipse.jetty.util.BufferUtil::hasContent(Ljava/nio/ByteBuffer;)Z,jetty-util-9.4.26.v20200117,5
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarted()V,org.eclipse.jetty.server.HttpConnectionFactory::setStarted()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Request::extractQueryParameters()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,org.eclipse.jetty.http.MetaData$Request::getURI()Lorg/eclipse/jetty/http/HttpURI;,jetty-http-9.4.26.v20200117,115
org.eclipse.jetty.servlet.ServletHandler::doStart()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.HttpInputOverHTTP::produceContent()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.EndPoint::getConnection()Lorg/eclipse/jetty/io/Connection;,org.eclipse.jetty.io.SocketChannelEndPoint::getConnection()Lorg/eclipse/jetty/io/Connection;,jetty-io-9.4.26.v20200117,28
org.eclipse.jetty.util.component.ContainerLifeCycle::remove(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.servlet.ServletHandler::initialize()V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.util.MultiException::ifExceptionThrow()V,org.eclipse.jetty.util.MultiException::ifExceptionThrow()V,jetty-util-9.4.26.v20200117,7
org.eclipse.jetty.io.SelectorManager::doStop()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::doStop()V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::doStop()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.MultiParts$MultiPartsUtilParser::setNonComplianceViolationsOnRequest()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.MultiPartInputStreamParser::getNonComplianceWarnings()Ljava/util/EnumSet;,org.eclipse.jetty.util.MultiPartInputStreamParser::getNonComplianceWarnings()Ljava/util/EnumSet;,jetty-util-9.4.26.v20200117,2
org.eclipse.jetty.http.HttpGenerator::putContentLength(Ljava/nio/ByteBuffer;J)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::putDecLong(Ljava/nio/ByteBuffer;J)V,org.eclipse.jetty.util.BufferUtil::putDecLong(Ljava/nio/ByteBuffer;J)V,jetty-util-9.4.26.v20200117,26
org.eclipse.jetty.server.handler.AbstractHandlerContainer::setServer(Lorg/eclipse/jetty/server/Server;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.AbstractHandlerContainer::isStarted()Z,org.eclipse.jetty.servlet.ServletHandler::isStarted()Z,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.server.handler.ErrorHandler::doStart()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.Request::recycle()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.Attributes::clearAttributes()V,org.eclipse.jetty.util.AttributesMap::clearAttributes()V,jetty-util-9.4.26.v20200117,6
org.eclipse.jetty.server.HttpOutput::maximizeAggregateSpace()I,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::space(Ljava/nio/ByteBuffer;)I,org.eclipse.jetty.util.BufferUtil::space(Ljava/nio/ByteBuffer;)I,jetty-util-9.4.26.v20200117,623
javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.RedirectServlet::doGet(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,23
org.eclipse.jetty.util.component.AbstractLifeCycle::stop()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopped()V,org.eclipse.jetty.server.ServerConnector::setStopped()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.server.handler.ScopedHandler::doStart()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.server.handler.HandlerWrapper::doStart()V,org.eclipse.jetty.servlet.ServletHandler::doStart()V,jetty-servlet-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::contains(Ljava/lang/Object;)Z,org.eclipse.jetty.server.ServerConnector::contains(Ljava/lang/Object;)Z,jetty-server-9.4.26.v20200117,8
org.eclipse.jetty.util.component.ContainerLifeCycle::doStart()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::doStart()V,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::doStart()V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::setStopTimeout(J)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStopTimeout(J)V,org.eclipse.jetty.server.ServerConnector::setStopTimeout(J)V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.io.ByteBufferPool::newByteBuffer(IZ)Ljava/nio/ByteBuffer;,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::allocateDirect(I)Ljava/nio/ByteBuffer;,org.eclipse.jetty.util.BufferUtil::allocateDirect(I)Ljava/nio/ByteBuffer;,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.server.Response::addCookie(Ljavax/servlet/http/Cookie;)V,jetty-server-9.4.26.v20200117,javax.servlet.http.Cookie::getName()Ljava/lang/String;,javax.servlet.http.Cookie::getName()Ljava/lang/String;,javax.servlet-api-3.1.0,4
org.eclipse.jetty.util.component.ContainerLifeCycle::unmanage(Ljava/lang/Object;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,org.eclipse.jetty.server.ServerConnector::unmanage(Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Bean;)V,jetty-server-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::addBean(Ljava/lang/Object;Lorg/eclipse/jetty/util/component/ContainerLifeCycle$Managed;)Z,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.ContainerLifeCycle::isStarting()Z,org.eclipse.jetty.server.ServerConnector$ServerConnectorManager::isStarting()Z,jetty-server-9.4.26.v20200117,4
org.eclipse.jetty.server.HttpConnection::releaseRequestBuffer()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.io.ByteBufferPool::release(Ljava/nio/ByteBuffer;)V,org.eclipse.jetty.io.ArrayByteBufferPool::release(Ljava/nio/ByteBuffer;)V,jetty-io-9.4.26.v20200117,105
org.eclipse.jetty.util.MultiPartInputStreamParser$MultiPart::write(I)V,jetty-util-9.4.26.v20200117,javax.servlet.MultipartConfigElement::getMaxFileSize()J,javax.servlet.MultipartConfigElement::getMaxFileSize()J,javax.servlet-api-3.1.0,45044
org.eclipse.jetty.io.ChannelEndPoint::onSelected()Ljava/lang/Runnable;,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,66
org.eclipse.jetty.server.Request::extractContentParameters()V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.http.HttpFields::valueParameters(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,org.eclipse.jetty.http.HttpFields::valueParameters(Ljava/lang/String;Ljava/util/Map;)Ljava/lang/String;,jetty-http-9.4.26.v20200117,11
org.eclipse.jetty.util.component.AbstractLifeCycle::start()V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.AbstractLifeCycle::setStarting()V,org.eclipse.jetty.servlet.ServletHolder::setStarting()V,jetty-servlet-9.4.26.v20200117,7
org.eclipse.jetty.servlet.ServletHandler::doScope(Ljava/lang/String;Lorg/eclipse/jetty/server/Request;Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,jetty-servlet-9.4.26.v20200117,org.eclipse.jetty.server.Request::getUserIdentityScope()Lorg/eclipse/jetty/server/UserIdentity$Scope;,org.eclipse.jetty.server.Request::getUserIdentityScope()Lorg/eclipse/jetty/server/UserIdentity$Scope;,jetty-server-9.4.26.v20200117,56
org.eclipse.jetty.http.HttpGenerator::prepareChunk(Ljava/nio/ByteBuffer;I)V,jetty-http-9.4.26.v20200117,org.eclipse.jetty.util.BufferUtil::putCRLF(Ljava/nio/ByteBuffer;)V,org.eclipse.jetty.util.BufferUtil::putCRLF(Ljava/nio/ByteBuffer;)V,jetty-util-9.4.26.v20200117,10
org.eclipse.jetty.io.ChannelEndPoint::doClose()V,jetty-io-9.4.26.v20200117,org.eclipse.jetty.util.log.Logger::isDebugEnabled()Z,org.eclipse.jetty.util.log.StdErrLog::isDebugEnabled()Z,jetty-util-9.4.26.v20200117,3
javax.servlet.http.HttpServlet::service(Ljavax/servlet/ServletRequest;Ljavax/servlet/ServletResponse;)V,javax.servlet-api-3.1.0,javax.servlet.http.HttpServlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets.Deflateservlet::service(Ljavax/servlet/http/HttpServletRequest;Ljavax/servlet/http/HttpServletResponse;)V,org.jsoup.integration.servlets,1
org.eclipse.jetty.server.AbstractConnector::addConnectionFactory(Lorg/eclipse/jetty/server/ConnectionFactory;)V,jetty-server-9.4.26.v20200117,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,org.eclipse.jetty.util.StringUtil::asciiToLowerCase(Ljava/lang/String;)Ljava/lang/String;,jetty-util-9.4.26.v20200117,1
org.eclipse.jetty.util.component.ContainerLifeCycle::stop(Lorg/eclipse/jetty/util/component/LifeCycle;)V,jetty-util-9.4.26.v20200117,org.eclipse.jetty.util.component.LifeCycle::stop()V,org.eclipse.jetty.servlet.ServletHandler::stop()V,jetty-servlet-9.4.26.v20200117,1
org.junit.rules.RunRules::applyAll(Lorg/junit/runners/model/Statement;Ljava/lang/Iterable;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;,junit-4.12,org.junit.rules.TestRule::apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;,org.jsoup.MultiLocaleRule::apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;,org.jsoup,148
